Continent,Country,Province-eng,Province-chi,Town-eng,Town-chi,Source
North America,United States 美國,New York,,Auburn,恶本,"[T.J.G.], 1913"
North America,United States 美國,Dakota,,Bangor,品架,"[T.J.G.], 1913"
North America,United States 美國,Dakota,,Bismarck,卑市墨,"[T.J.G.], 1913"
North America,United States 美國,Dakota,,Brookings,布碌徑,"[T.J.G.], 1913"
North America,United States 美國,Dakota,,Burdette,砵地咧,"[T.J.G.], 1913"
North America,United States 美國,Idaho,,Blackfoot,布勒佛,"[T.J.G.], 1913"
North America,United States 美國,Idaho,,Boise City,保市失地,"[T.J.G.], 1913"
North America,United States 美國,Illinois,,Belleville,卑路和路,"[T.J.G.], 1913"
North America,United States 美國,Illinois,,Belvidere,卑路懷爹,"[T.J.G.], 1913"
North America,United States 美國,Illinois,,Benton,邊頓,"[T.J.G.], 1913"
North America,United States 美國,Illinois,,Bloomington,布槓明頓,"[T.J.G.], 1913"
North America,United States 美國,Illinois,,Braidwood,卑列蔚,"[T.J.G.], 1913"
North America,United States 美國,Illinois,,Bushnell,補士汝路,"[T.J.G.], 1913"
North America,United States 美國,Indiana,,Bedford,必佛,"[T.J.G.], 1913"
North America,United States 美國,Indiana,,Bloomfield,布槓府路,"[T.J.G.], 1913"
North America,United States 美國,Indiana,,Bloomington,布槓明頓,"[T.J.G.], 1913"
North America,United States 美國,Indiana,,Bluffton,把付頓,"[T.J.G.], 1913"
North America,United States 美國,Indiana,,Boonville,本和路,"[T.J.G.], 1913"
North America,United States 美國,Indiana,,Brazil,卑李路,"[T.J.G.], 1913"
North America,United States 美國,Iowa,,Bedford,必槓,"[T.J.G.], 1913"
North America,United States 美國,Iowa,,Bloomfield,布籠府路,"[T.J.G.], 1913"
North America,United States 美國,Iowa,,Boone,本汝,"[T.J.G.], 1913"
North America,United States 美國,Iowa,,Burlington,巴令頓,"[T.J.G.], 1913"
North America,United States 美國,Washington,,Blaine,卑粦汝,"[T.J.G.], 1913"
North America,United States 美國,Oregon,,Baker City,碧架失地,"[T.J.G.], 1913"
North America,United States 美國,Oregon,,Brownsville,布朗和路,"[T.J.G.], 1913"
North America,United States 美國,Oregon,,Beaverton,比巴頓,"[T.J.G.], 1913"
North America,United States 美國,California,,Bakersville,碧架和路,"[T.J.G.], 1913"
North America,United States 美國,California,,Benicia,邊惄忌,"[T.J.G.], 1913"
North America,United States 美國,California,,Berkley,北利,"[T.J.G.], 1913"
North America,United States 美國,California,,Bodic,砵惄,"[T.J.G.], 1913"
North America,United States 美國,California,,Bridgeport,卑列治砵,"[T.J.G.], 1913"
North America,United States 美國,Alabama,,Bel Green,卑路故連,"[T.J.G.], 1913"
North America,United States 美國,Alabama,,Birmingham,把明添,"[T.J.G.], 1913"
North America,United States 美國,Arizona,,Bisbee,拜市備,"[T.J.G.], 1913"
North America,United States 美國,Arkansas,,Batesville,必市和路,"[T.J.G.], 1913"
North America,United States 美國,Arkansas,,Bentonville,邊頓和路,"[T.J.G.], 1913"
North America,United States 美國,Arkansas,,Berryville,卑利和路,"[T.J.G.], 1913"
North America,United States 美國,Colorado,,Bald Mountain,卑列網頓,"[T.J.G.], 1913"
North America,United States 美國,Colorado,,Boulder,波路打,"[T.J.G.], 1913"
North America,United States 美國,Colorado,,Bonanza,本汝四,"[T.J.G.], 1913"
North America,United States 美國,Colorado,,Breckenridge,碧件列治,"[T.J.G.], 1913"
North America,United States 美國,Colorado,,Buena Vista,表汝和市地,"[T.J.G.], 1913"
North America,United States 美國,Connecticut,,Bridgeport,卑列治砵,"[T.J.G.], 1913"
North America,United States 美國,Connecticut,,Brooklyn,布碌連,"[T.J.G.], 1913"
North America,United States 美國,Kansas,,Beliot,卑路辣,"[T.J.G.], 1913"
North America,United States 美國,Kansas,,Burlingame,巴令撿,"[T.J.G.], 1913"
North America,United States 美國,Kansas,,Burlington,巴令頓,"[T.J.G.], 1913"
North America,United States 美國,Kentucky,,Bardstown,必市倉,"[T.J.G.], 1913"
North America,United States 美國,Louisiana,,Baton Rouge,卑頓律治,"[T.J.G.], 1913"
North America,United States 美國,Louisiana,,Bellevue,卑路弩,"[T.J.G.], 1913"
North America,United States 美國,Maine,,Bangor,品架,"[T.J.G.], 1913"
North America,United States 美國,Maine,,Belfast,卑路科市,"[T.J.G.], 1913"
North America,United States 美國,Maine,,Bath,巴士,"[T.J.G.], 1913"
North America,United States 美國,Maine,,Bristol,卑李市粗路,"[T.J.G.], 1913"
North America,United States 美國,Maine,,Biddeford,必地佛,"[T.J.G.], 1913"
North America,United States 美國,Maryland,,Baltimore,卑路歪么,"[T.J.G.], 1913"
North America,United States 美國,Maryland,,Bel Air,卑亞,"[T.J.G.], 1913"
North America,United States 美國,Massachusetts,,Barnstable,本市地步路,"[T.J.G.], 1913"
North America,United States 美國,Massachusetts,,Beverley,卑巴利,"[T.J.G.], 1913"
North America,United States 美國,Massachusetts,,Boston,保市頓,"[T.J.G.], 1913"
North America,United States 美國,Massachusetts,,Brighton,布黎悮,"[T.J.G.], 1913"
North America,United States 美國,Massachusetts,,Brocton,布瀝頓,"[T.J.G.], 1913"
North America,United States 美國,Massachusetts,,Bay City,卑失地,"[T.J.G.], 1913"
North America,United States 美國,Michigan,,Battle Creek,必路枯瀝,"[T.J.G.], 1913"
North America,United States 美國,Michigan,,Big Rapids,碧粒疋,"[T.J.G.], 1913"
North America,United States 美國,Minnesota,,Blue Earth City,布盧亞士失地,"[T.J.G.], 1913"
North America,United States 美國,Minnesota,,Brainerd,卑連匿,"[T.J.G.], 1913"
North America,United States 美國,Missouri,,Bay St. Louis,卑先雷士,"[T.J.G.], 1913"
North America,United States 美國,Missouri,,Brookhaven,布碌靴尢,"[T.J.G.], 1913"
North America,United States 美國,Missouri,,Bethany,必欣利,"[T.J.G.], 1913"
North America,United States 美國,Missouri,,Bolivar,保路話,"[T.J.G.], 1913"
North America,United States 美國,Missouri,,Boonville,本和路,"[T.J.G.], 1913"
North America,United States 美國,Missouri,,Butler,必罅,"[T.J.G.], 1913"
North America,United States 美國,Nebraska,,Beatrice,必彩士,"[T.J.G.], 1913"
North America,United States 美國,Nebraska,,Blair,卑李,"[T.J.G.], 1913"
North America,United States 美國,Nevada,,Belmont,卑路問,"[T.J.G.], 1913"
North America,United States 美國,New Jersey,,Bayonne',卑夭汝,"[T.J.G.], 1913"
North America,United States 美國,New Jersey,,Bridgetown,卑列治創,"[T.J.G.], 1913"
North America,United States 美國,New Mexico,,Bernalillo,邊路老,"[T.J.G.], 1913"
North America,United States 美國,New York,,Ballston,卑路市頓,"[T.J.G.], 1913"
North America,United States 美國,New York,,Batavia,砵且和,"[T.J.G.], 1913"
North America,United States 美國,New York,,Belmont,卑路問,"[T.J.G.], 1913"
North America,United States 美國,New York,,Binghampton,丙坎頓,"[T.J.G.], 1913"
North America,United States 美國,New York,,Brooklyn,布碌連,"[T.J.G.], 1913"
North America,United States 美國,New York,,Buffalo,砵夫盧,"[T.J.G.], 1913"
North America,United States 美國,New York,,Brockport,布洛砵,"[T.J.G.], 1913"
North America,United States 美國,Ohio,,Bellefontaine,卑路晥淺,"[T.J.G.], 1913"
North America,United States 美國,Ohio,,Bellaire,卑路李,"[T.J.G.], 1913"
North America,United States 美國,Ohio,,Bucyrus,拜罅士,"[T.J.G.], 1913"
North America,United States 美國,Pennsylvania,,Bethlehem,必路列添,"[T.J.G.], 1913"
North America,United States 美國,Pennsylvania,,Bradford,品佛,"[T.J.G.], 1913"
North America,United States 美國,Pennsylvania,,Bloomsburgh,布壠市ト,"[T.J.G.], 1913"
North America,United States 美國,Rhode Island,,Bristol,卑李市粗路,"[T.J.G.], 1913"
North America,United States 美國,Tennessee,,Bolivar,保路話,"[T.J.G.], 1913"
North America,United States 美國,Utah,,Box Elder,博士亞路打,"[T.J.G.], 1913"
North America,United States 美國,Vermont,,Bennington,邊明頓,"[T.J.G.], 1913"
North America,United States 美國,Vermont,,Burlington,巴令頓,"[T.J.G.], 1913"
North America,United States 美國,Wisconsin,,Black River Falls,布勒李巴科路,"[T.J.G.], 1913"
North America,United States 美國,Wisconsin,,Beloit,卑辣,"[T.J.G.], 1913"
North America,United States 美國,Wisconsin,,Baraboo,巴利補,"[T.J.G.], 1913"
North America,United States 美國,Washington,,Cheney,畛汝,"[T.J.G.], 1913"
North America,United States 美國,Washington,,Colfax,巧路咈士,"[T.J.G.], 1913"
North America,United States 美國,Washington,,Colville,巧路和路,"[T.J.G.], 1913"
North America,United States 美國,Washington,,Coupeville,呷巴和路,"[T.J.G.], 1913"
North America,United States 美國,Washington,,Cascades,茄市洗,"[T.J.G.], 1913"
North America,United States 美國,Oregon,,Canyon City,很夭失地,"[T.J.G.], 1913"
North America,United States 美國,Oregon,,Centerville,先打和路,"[T.J.G.], 1913"
North America,United States 美國,Oregon,,Corvalis,卡和李士,"[T.J.G.], 1913"
North America,United States 美國,California,,Cambria,冚卑李,"[T.J.G.], 1913"
North America,United States 美國,California,,Chico,車巧,"[T.J.G.], 1913"
North America,United States 美國,California,,Colusa,巧盧四,"[T.J.G.], 1913"
North America,United States 美國,California,,Crescent City,枯李順失地,"[T.J.G.], 1913"
North America,United States 美國,Alabama,,Clayton,企李悮,"[T.J.G.], 1913"
North America,United States 美國,Alabama,,Camden,冚頓,"[T.J.G.], 1913"
North America,United States 美國,Alabama,,Clarendon,茄李連頓,"[T.J.G.], 1913"
North America,United States 美國,Alabama,,Conway,干畏,"[T.J.G.], 1913"
North America,United States 美國,Colorado,,Canon City,律倫失地,"[T.J.G.], 1913"
North America,United States 美國,Colorado,,Central City,先始路失地,"[T.J.G.], 1913"
North America,United States 美國,Colorado,,Colorado Springe,卡罅都市比令,"[T.J.G.], 1913"
North America,United States 美國,Dakota,,Castlewood,茄市路蔚,"[T.J.G.], 1913"
North America,United States 美國,Dakota,,Canton,很頓,"[T.J.G.], 1913"
North America,United States 美國,Dakota,,Columbus,巧杬備士,"[T.J.G.], 1913"
North America,United States 美國,Idaho,,Challis,車離市,"[T.J.G.], 1913"
North America,United States 美國,Illinois,,Cairo,洗老,"[T.J.G.], 1913"
North America,United States 美國,Illinois,,Centralia,先打李,"[T.J.G.], 1913"
North America,United States 美國,Illinois,,Chester,且市打,"[T.J.G.], 1913"
North America,United States 美國,Illinois,,Chicago,市卡故,"[T.J.G.], 1913"
North America,United States 美國,Illinois,,Clinton,茄粦頓,"[T.J.G.], 1913"
North America,United States 美國,Indiana,,Columbus,巧欖備士,"[T.J.G.], 1913"
North America,United States 美國,Indiana,,Crawfordsville,巧羅佛蔚,"[T.J.G.], 1913"
North America,United States 美國,Iowa,,Carroll,卡老路,"[T.J.G.], 1913"
North America,United States 美國,Iowa,,Council Bluffs,港市路布蠟付,"[T.J.G.], 1913"
North America,United States 美國,Iowa,,Cedar Rapids,四打粗別,"[T.J.G.], 1913"
North America,United States 美國,Iowa,,Creston,枯李市頓,"[T.J.G.], 1913"
North America,United States 美國,Kansas,,Clay Centre,企李仙打,"[T.J.G.], 1913"
North America,United States 美國,Kansas,,Concordia,干巧地,"[T.J.G.], 1913"
North America,United States 美國,Maine,,Calais,卡李市,"[T.J.G.], 1913"
North America,United States 美國,Maryland,,Cambridge,冚卑列治,"[T.J.G.], 1913"
North America,United States 美國,Maryland,,Cumberland,冚巴崙,"[T.J.G.], 1913"
North America,United States 美國,Massachusetts,,Cambridge,冚卑列治,"[T.J.G.], 1913"
North America,United States 美國,Massachusetts,,Cambridge Port,冚卑列治砵,"[T.J.G.], 1913"
North America,United States 美國,Massachusetts,,Charlestown,叉李市創,"[T.J.G.], 1913"
North America,United States 美國,Massachusetts,,Chelsea,車離四,"[T.J.G.], 1913"
North America,United States 美國,Michigan,,Cheboygan,車杯件,"[T.J.G.], 1913"
North America,United States 美國,Michigan,,Coldwater,巧路嘩打,"[T.J.G.], 1913"
North America,United States 美國,Missouri,,Canton,很頓,"[T.J.G.], 1913"
North America,United States 美國,Missouri,,Columbus,巧欖備士,"[T.J.G.], 1913"
North America,United States 美國,Missouri,,Carthage,咳市治,"[T.J.G.], 1913"
North America,United States 美國,Missouri,,Chillicothe,車路巧利,"[T.J.G.], 1913"
North America,United States 美國,Missouri,,Columbia,巧欖卑,"[T.J.G.], 1913"
North America,United States 美國,Nebraska,,Crete,企李,"[T.J.G.], 1913"
North America,United States 美國,Nevada,,Carson,卡善,"[T.J.G.], 1913"
North America,United States 美國,New York,,Catskill,咳市企路,"[T.J.G.], 1913"
North America,United States 美國,New York,,Coruing,干寧,"[T.J.G.], 1913"
North America,United States 美國,New York,,Cortland,咳崙,"[T.J.G.], 1913"
North America,United States 美國,Ohio,,Canton,很頓,"[T.J.G.], 1913"
North America,United States 美國,Ohio,,Chillicothe,車離巧利,"[T.J.G.], 1913"
North America,United States 美國,Ohio,,Cincinnati,仙仙汝歪,"[T.J.G.], 1913"
North America,United States 美國,Ohio,,Circleville,叔路和路,"[T.J.G.], 1913"
North America,United States 美國,Ohio,,Cleveland,茄李崙,"[T.J.G.], 1913"
North America,United States 美國,Ohio,,Columbus,巧欖備士,"[T.J.G.], 1913"
North America,United States 美國,Pennsylvania,,Chambersburgh,詔巴市ト,"[T.J.G.], 1913"
North America,United States 美國,Pennsylvania,,Carlisle,卡禮市利,"[T.J.G.], 1913"
North America,United States 美國,Pennsylvania,,Chester,且市打,"[T.J.G.], 1913"
North America,United States 美國,South Carolina,,Charlestown,叉李市創,"[T.J.G.], 1913"
North America,United States 美國,South Carolina,,Columbia,巧欖卑,"[T.J.G.], 1913"
North America,United States 美國,Tennessee,,Chattanooga,且淺忌,"[T.J.G.], 1913"
North America,United States 美國,Texas,,Corpus Christi,呷漂市枯市歪,"[T.J.G.], 1913"
North America,United States 美國,Texas,,Colorado,巧老都,"[T.J.G.], 1913"
North America,United States 美國,Texas,,Cuero,喬老,"[T.J.G.], 1913"
North America,United States 美國,West Virginia,,Charles Town,叉李市創,"[T.J.G.], 1913"
North America,United States 美國,Wisconsin,,Chippewa Falls,挿丕和科路,"[T.J.G.], 1913"
North America,United States 美國,Kentucky,,Cheyenne,蔡連汝,"[T.J.G.], 1913"
North America,United States 美國,Washington,,Dayton,爹頓,"[T.J.G.], 1913"
North America,United States 美國,Oregon,,Dallas,打罅,"[T.J.G.], 1913"
North America,United States 美國,California,,Downieville,党汝和路,"[T.J.G.], 1913"
North America,United States 美國,California,,Dadeville,秩和路,"[T.J.G.], 1913"
North America,United States 美國,Alabama,,Decatur,地很打,"[T.J.G.], 1913"
North America,United States 美國,Colorado,,Denver,丹巴,"[T.J.G.], 1913"
North America,United States 美國,Colorado,,Del Norte,地路訥,"[T.J.G.], 1913"
North America,United States 美國,Colorado,,Durango,吊連故,"[T.J.G.], 1913"
North America,United States 美國,Connecticut,,Danbury,丹巴利,"[T.J.G.], 1913"
North America,United States 美國,Connecticut,,Derby,打备,"[T.J.G.], 1913"
North America,United States 美國,Dakota,,Deadwood,秩蔚,"[T.J.G.], 1913"
North America,United States 美國,Delaware,,Dover,倒巴,"[T.J.G.], 1913"
North America,United States 美國,Illinois,,Danville,丹和路,"[T.J.G.], 1913"
North America,United States 美國,Illinois,,Decatur,地很打,"[T.J.G.], 1913"
North America,United States 美國,Illinois,,Dixon,廸件,"[T.J.G.], 1913"
North America,United States 美國,Iowa,,Davenport,丹巴体,"[T.J.G.], 1913"
North America,United States 美國,Iowa,,Des Moines,地市滿士,"[T.J.G.], 1913"
North America,United States 美國,Iowa,,Dubuque,吊別喬,"[T.J.G.], 1913"
North America,United States 美國,California,,Del Monte,地路勿,"[T.J.G.], 1913"
North America,United States 美國,Kansas,,Dodge City,達治失地,"[T.J.G.], 1913"
North America,United States 美國,Kentucky,,Dunville,丹和路,"[T.J.G.], 1913"
North America,United States 美國,Massachusetts,,Dedham,秩添,"[T.J.G.], 1913"
North America,United States 美國,Michigan,,Detroit,地粗律,"[T.J.G.], 1913"
North America,United States 美國,Minnesota,,Duluth,吊路士,"[T.J.G.], 1913"
North America,United States 美國,New Hampshire,,Dover,倒巴,"[T.J.G.], 1913"
North America,United States 美國,North Carolina,,Durham,打添,"[T.J.G.], 1913"
North America,United States 美國,Ohio,,Dayton,爹頓,"[T.J.G.], 1913"
North America,United States 美國,Ohio,,Delaware,地李和,"[T.J.G.], 1913"
North America,United States 美國,Pennsylvania,,Danville,丹和路,"[T.J.G.], 1913"
North America,United States 美國,Texas,,Dallas,打李市,"[T.J.G.], 1913"
North America,United States 美國,Texas,,Denison,丹汝善,"[T.J.G.], 1913"
North America,United States 美國,Washington,,Ellinsburgh,亞連ト,"[T.J.G.], 1913"
North America,United States 美國,Washington,,East Clallam,於市茄廉,"[T.J.G.], 1913"
North America,United States 美國,Washington,,Everett,於巴列,"[T.J.G.], 1913"
North America,United States 美國,Oregon,,Eugene City,咽派失地,"[T.J.G.], 1913"
North America,United States 美國,Oregon,,Empire City,俺陣丫失地,"[T.J.G.], 1913"
North America,United States 美國,Oregon,,East Portland,於市砵崙,"[T.J.G.], 1913"
North America,United States 美國,California,,El Dorado,於路朶利都,"[T.J.G.], 1913"
North America,United States 美國,California,,Eureka,夭利忌,"[T.J.G.], 1913"
North America,United States 美國,Arkansas,,Eureka Springs,夭利忌市比令,"[T.J.G.], 1913"
North America,United States 美國,Dakota,,Elk Point,於力判,"[T.J.G.], 1913"
North America,United States 美國,Illinois,,East St. Louis,於市先雷士,"[T.J.G.], 1913"
North America,United States 美國,Illinois,,Elgin,於路件,"[T.J.G.], 1913"
North America,United States 美國,Illinois,,Englewood,咽路蔚,"[T.J.G.], 1913"
North America,United States 美國,Indiana,,Elkhart,於力撻,"[T.J.G.], 1913"
North America,United States 美國,Indiana,,Evansville,於允和路,"[T.J.G.], 1913"
North America,United States 美國,Indiana,,Frederick,付瀝打瀝,"[T.J.G.], 1913"
North America,United States 美國,Massachusetts,,Fitchburg,咈治ト,"[T.J.G.], 1913"
North America,United States 美國,Massachusetts,,Fall River,科路李巴,"[T.J.G.], 1913"
North America,United States 美國,Michigan,,Flint,夫令,"[T.J.G.], 1913"
North America,United States 美國,Minnesota,,Fergus Falls,化盧士科路,"[T.J.G.], 1913"
North America,United States 美國,Missouri,,Fulton,府路頓,"[T.J.G.], 1913"
North America,United States 美國,Montana,,Fort Benton,火邊頓,"[T.J.G.], 1913"
North America,United States 美國,Nebraska,,Fremont,府李滿,"[T.J.G.], 1913"
North America,United States 美國,North Carolina,,Fayetteville,嘻齒和路,"[T.J.G.], 1913"
North America,United States 美國,Ohio,,Fremont,府李滿,"[T.J.G.], 1913"
North America,United States 美國,Pennsylvania,,Franklin,化蘭連,"[T.J.G.], 1913"
North America,United States 美國,Texas,,Fort Worth,科窩士,"[T.J.G.], 1913"
North America,United States 美國,Wisconsin,,Fond du Lac,況地瀝,"[T.J.G.], 1913"
North America,United States 美國,Washington,,Goldendale,高頓地路,"[T.J.G.], 1913"
North America,United States 美國,California,,Gilroy,幾來,"[T.J.G.], 1913"
North America,United States 美國,California,,Grass Valley,故李市和利,"[T.J.G.], 1913"
North America,United States 美國,California,,Greenville,故連和路,"[T.J.G.], 1913"
North America,United States 美國,Alabama,,Gadsden,吉市典,"[T.J.G.], 1913"
North America,United States 美國,Arizona,,Globe,故老备,"[T.J.G.], 1913"
North America,United States 美國,Colorado,,Georgetown,阻治創,"[T.J.G.], 1913"
North America,United States 美國,Colorado,,Gunnison,揀汝善,"[T.J.G.], 1913"
North America,United States 美國,Dakota,,Grafton,故李付頓,"[T.J.G.], 1913"
North America,United States 美國,Dakota,,Grand Forks,故粦福,"[T.J.G.], 1913"
North America,United States 美國,Illinois,,Galena,幾倫汝,"[T.J.G.], 1913"
North America,United States 美國,Illinois,,Galesburgh,幾路市ト,"[T.J.G.], 1913"
North America,United States 美國,Indiana,,Greencastle,幾連茄市路,"[T.J.G.], 1913"
North America,United States 美國,Indiana,,Goshen,哥市天,"[T.J.G.], 1913"
North America,United States 美國,Kansas,,Garnett,價汝,"[T.J.G.], 1913"
North America,United States 美國,Kansas,,Girard,刮匿,"[T.J.G.], 1913"
North America,United States 美國,Massachusetts,,Gloucester,故老治市打,"[T.J.G.], 1913"
North America,United States 美國,Massachusetts,,Greenfield,故連夫路,"[T.J.G.], 1913"
North America,United States 美國,Michigan,,Grand Haven,故粦靴允,"[T.J.G.], 1913"
North America,United States 美國,Michigan,,Grand Rapids,故粦粒別,"[T.J.G.], 1913"
North America,United States 美國,Montana,,Glendive,故連地和,"[T.J.G.], 1913"
North America,United States 美國,Nebraska,,Grand Island,故粦埃崙,"[T.J.G.], 1913"
North America,United States 美國,Nevada,,Genoa,振奧嘔,"[T.J.G.], 1913"
North America,United States 美國,New York,,Glen Falls,故連科路,"[T.J.G.], 1913"
North America,United States 美國,Texas,,Gainesville,振市和路,"[T.J.G.], 1913"
North America,United States 美國,Texas,,Galveston,鳩路和市頓,"[T.J.G.], 1913"
North America,United States 美國,Wisconsin,,Green Bay,故連比,"[T.J.G.], 1913"
North America,United States 美國,Kentucky,,Green River City,故連李巴失地,"[T.J.G.], 1913"
North America,United States 美國,Oregon,,Hippner,協拿,"[T.J.G.], 1913"
North America,United States 美國,California,,Haywards,嘻蔚士,"[T.J.G.], 1913"
North America,United States 美國,California,,Hollister,考路市打,"[T.J.G.], 1913"
North America,United States 美國,California,,Healdsburg,靴路市ト,"[T.J.G.], 1913"
North America,United States 美國,California,,Hoodsport,渴市砵,"[T.J.G.], 1913"
North America,United States 美國,Nevada,,Humboldt,坎補律,"[T.J.G.], 1913"
North America,United States 美國,Nevada,,Hawthorne,考士侃,"[T.J.G.], 1913"
North America,United States 美國,Idaho,,Hailey,太利,"[T.J.G.], 1913"
North America,United States 美國,Texas,,Houston,曉市頓,"[T.J.G.], 1913"
North America,United States 美國,Montana,,Helena,喜倫汝,"[T.J.G.], 1913"
North America,United States 美國,Pennsylvania,,Harrisburg,下利市ト,"[T.J.G.], 1913"
North America,United States 美國,Connecticut,,Hartford,撻佛,"[T.J.G.], 1913"
North America,United States 美國,Arkansas,,Hot Springs,撻市丙令,"[T.J.G.], 1913"
North America,United States 美國,Dakota,,Huron,曉卵,"[T.J.G.], 1913"
North America,United States 美國,Illinois,,Hyde Park,太栢,"[T.J.G.], 1913"
North America,United States 美國,California,,Independence,因地片頓,"[T.J.G.], 1913"
North America,United States 美國,California,,Ione,埃穩,"[T.J.G.], 1913"
North America,United States 美國,New York,,Ithaca,咽嘻架,"[T.J.G.], 1913"
North America,United States 美國,Indiana,,Indianapolis,因典嘔炮利,"[T.J.G.], 1913"
North America,United States 美國,California,,Irwin,亞云,"[T.J.G.], 1913"
North America,United States 美國,Idaho,,Idaho City,埃地賀失地,"[T.J.G.], 1913"
North America,United States 美國,Iowa,,Iowa City,埃柯和失地,"[T.J.G.], 1913"
North America,United States 美國,Oregon,,Jacksonville,昃善和路,"[T.J.G.], 1913"
North America,United States 美國,California,,Jackson,昃善,"[T.J.G.], 1913"
North America,United States 美國,Missouri,,Jefferson City,者化善失地,"[T.J.G.], 1913"
North America,United States 美國,Michigan,,Jackson,昃善,"[T.J.G.], 1913"
North America,United States 美國,New Jersey,,Jersey City,者四失地,"[T.J.G.], 1913"
North America,United States 美國,New York,,Jamestown,針市創,"[T.J.G.], 1913"
North America,United States 美國,Pennsylvania,,Johnstown,尊市創,"[T.J.G.], 1913"
North America,United States 美國,Washington,,Kalama,迄罅美,"[T.J.G.], 1913"
North America,United States 美國,Oregon,,Kerby,茄备,"[T.J.G.], 1913"
North America,United States 美國,Missouri,,Kansas City,乾汝市失地,"[T.J.G.], 1913"
North America,United States 美國,New York,,Kingston,頃市頓,"[T.J.G.], 1913"
North America,United States 美國,Oregon,,Linkville,瀝和路,"[T.J.G.], 1913"
North America,United States 美國,Oregon,,Lebanon,李品倫,"[T.J.G.], 1913"
North America,United States 美國,California,,Lakeport,瀝砵,"[T.J.G.], 1913"
North America,United States 美國,California,,Los Angeles,那省忌利,"[T.J.G.], 1913"
North America,United States 美國,California,,Livermore,李巴么,"[T.J.G.], 1913"
North America,United States 美國,Colorado,,Leadville,列和路,"[T.J.G.], 1913"
North America,United States 美國,Nebraska,,Lincoln,連巧連,"[T.J.G.], 1913"
North America,United States 美國,Kansas,,Leavenworth,李云窩士,"[T.J.G.], 1913"
North America,United States 美國,Kentucky,,Louisville,雷士和路,"[T.J.G.], 1913"
North America,United States 美國,Michigan,,Lansing,連勝,"[T.J.G.], 1913"
North America,United States 美國,Indiana,,Lafayette,李付列齒,"[T.J.G.], 1913"
North America,United States 美國,Massachusetts,,Lynn,禮顛,"[T.J.G.], 1913"
North America,United States 美國,Massachusetts,,Lowell,老和路,"[T.J.G.], 1913"
North America,United States 美國,New York,,Long Branch,朗卑路治,"[T.J.G.], 1913"
North America,United States 美國,Texas,,Laredo,罅利度,"[T.J.G.], 1913"
North America,United States 美國,Kentucky,,Lexington,瀝令頓,"[T.J.G.], 1913"
North America,United States 美國,Wisconsin,,La Crosse,李巧老士,"[T.J.G.], 1913"
North America,United States 美國,Arkansas,,Little Rock,列路洛,"[T.J.G.], 1913"
North America,United States 美國,Wyoming,,Laramie City,罅利美失地,"[T.J.G.], 1913"
North America,United States 美國,Washington,,Montaseno,綱且善弩,"[T.J.G.], 1913"
North America,United States 美國,Washington,,Mt. Vernon,網頓和寧,"[T.J.G.], 1913"
North America,United States 美國,Oregon,,Medford,滅佛,"[T.J.G.], 1913"
North America,United States 美國,California,,Marysville,咩利和路,"[T.J.G.], 1913"
North America,United States 美國,California,,Merced,媽失,"[T.J.G.], 1913"
North America,United States 美國,California,,Modesto,勿地粗,"[T.J.G.], 1913"
North America,United States 美國,California,,Monterey,網打李,"[T.J.G.], 1913"
North America,United States 美國,California,,Milton,尾路頓,"[T.J.G.], 1913"
North America,United States 美國,Vermont,,Montpelier,網丕罅,"[T.J.G.], 1913"
North America,United States 美國,Alabama,,Mobile,茂拜路,"[T.J.G.], 1913"
North America,United States 美國,Alabama,,Montgomery,綱哥碼利,"[T.J.G.], 1913"
North America,United States 美國,Iowa,,Muscatine,猫杰淺,"[T.J.G.], 1913"
North America,United States 美國,Michigan,,Marquette,媽喬齒,"[T.J.G.], 1913"
North America,United States 美國,Minnesota,,Minneapolis,緬聶炮利士,"[T.J.G.], 1913"
North America,United States 美國,Wisconsin,,Milwaukee,尾李獲架,"[T.J.G.], 1913"
North America,United States 美國,Wisconsin,,Madison,滅地善,"[T.J.G.], 1913"
North America,United States 美國,Michigan,,Muskegan,滅棘件,"[T.J.G.], 1913"
North America,United States 美國,New York,,Morristown,么利市創,"[T.J.G.], 1913"
North America,United States 美國,Kentucky,,Maysville,尾市和路,"[T.J.G.], 1913"
North America,United States 美國,Idaho,,Moscow,茂士巧,"[T.J.G.], 1913"
North America,United States 美國,Washington,,New Dungeness,弩丹治汝士,"[T.J.G.], 1913"
North America,United States 美國,California,,Napa City,聶丕失地,"[T.J.G.], 1913"
North America,United States 美國,California,,Nevada City,那和地失地,"[T.J.G.], 1913"
North America,United States 美國,Nebraska,,Norfolk,那福,"[T.J.G.], 1913"
North America,United States 美國,Arkansas,,Newport,弩砵,"[T.J.G.], 1913"
North America,United States 美國,Indiana,,New Albany,弩鴨品汝,"[T.J.G.], 1913"
North America,United States 美國,Kansas,,Newton,弩頓,"[T.J.G.], 1913"
North America,United States 美國,Kentucky,,Newport,弩砵,"[T.J.G.], 1913"
North America,United States 美國,Louisiana,,New Orleans,弩柯連,"[T.J.G.], 1913"
North America,United States 美國,Massachusetts,,New Bedford,弩必佛,"[T.J.G.], 1913"
North America,United States 美國,Massachusetts,,Newbury Port,弩卑利砵,"[T.J.G.], 1913"
North America,United States 美國,Minnesota,,New Ulm,弩夭林,"[T.J.G.], 1913"
North America,United States 美國,Nebraska,,Nebraska City,汝卑李市忌失地,"[T.J.G.], 1913"
